Id;SectionId;PartId;ParentSectionPartsId;PageNumber;Additional_Info;Quantity;Remarks
1;1;793;;8;Engine sprocket;0;Not illustrated
2;1;793;;8;Engine sprocket;0;Not illustrated
3;1;873;;8;Engine sprocket;0;Not illustrated
4;1;873;;8;Engine sprocket;0;Not illustrated
5;1;875;;8;Engine sprocket;1;Not illustrated
6;1;875;;8;Engine sprocket;1;Not illustrated
7;2;881;;8;;1;
8;2;881;;8;;1;
9;3;885;;8;;1;
10;3;885;;8;;1;
11;4;737;;8;;1;
12;4;737;;8;;1;
13;5;877;;8;;1;
14;5;877;;8;;1;
15;6;863;;8;;1;
16;6;863;;8;;1;
17;7;905;;8;;3;* Use 60-0524 Loctite Sealant
18;7;905;;8;;3;* Use 60-0524 Loctite Sealant
19;8;843;;8;;3;
20;8;843;;8;;3;
21;9;220;;8;Crancase;1;
22;9;220;;8;Crancase;1;
23;10;879;;8;;2;
24;10;879;;8;;2;
25;11;821;;8;;4;
26;11;821;;8;;4;
27;12;569;;8;;4;
28;12;569;;8;;4;
29;13;728;;8;.020 in. undersizes);4;
30;13;728;;8;.020 in. undersizes);4;
31;14;918;;8;;2;
32;14;918;;8;;2;
33;14;930;;8;;2;
34;14;930;;8;;2;
35;15;920;;8;;4;
36;15;920;;8;;4;
37;16;921;;8;;2;
38;16;921;;8;;2;
39;17;895;;8;;2;
40;17;895;;8;;2;
41;18;922;;8;;4;
42;18;922;;8;;4;
43;19;600;;8;right (RHP5/6306);1;
44;19;600;;8;right (RHP5/6306);1;
45;20;899;;8;29 teeth Triplex;1;
46;20;899;;8;29 teeth Triplex;1;
47;21;901;;8;;1;
48;21;901;;8;;1;
49;22;838;;8;;1;
50;22;838;;8;;1;
51;23;1307;;8;;1;Lucas 54213901
52;23;1307;;8;;1;Lucas 54213901
53;24;738;;8;;1;
54;24;738;;8;;1;
55;25;219;;8;;1;
56;25;219;;8;;1;
57;26;716;;8;;1;
58;26;716;;8;;1;
59;27;745;;8;;1;
60;27;745;;8;;1;
61;28;878;;8;;1;
62;28;878;;8;;1;
63;29;764;;8;;1;
64;29;764;;8;;1;
65;30;700;;8;;1;
66;30;700;;8;;1;
67;31;914;;8;;2;
68;31;914;;8;;2;
69;32;713;;8;;2;
70;32;713;;8;;2;
71;33;844;;8;;1;
72;33;844;;8;;1;
73;34;770;;8;;1;
74;34;770;;8;;1;
75;35;955;;8;;1;
76;35;955;;8;;1;
77;36;956;;8;;1;
78;36;956;;8;;1;
79;37;822;;8;;1;
80;37;822;;8;;1;
81;38;725;;8;;1;
82;38;725;;8;;1;
83;39;721;;8;left (RM11L. );1;
84;39;721;;8;left (RM11L. );1;
85;40;735;;8;crankshaft oilway;1;
86;40;735;;8;crankshaft oilway;1;
87;41;945;;10;;1;
88;41;945;;10;;1;
89;42;940;;10;;1;Note:  Crankcases are supplied only as matched pairs Part No. 71-7004
90;42;940;;10;;1;Note:  Crankcases are supplied only as matched pairs Part No. 71-7004
91;43;841;;10;left hand;2;
92;43;841;;10;left hand;2;
93;44;935;;10;crankcase joint;1;
94;44;935;;10;crankcase joint;1;
95;45;754;;10;;1;
96;45;754;;10;;1;
97;46;942;;10;;1;Note:  Crankcases are supplied only as matched pairs Part No. 71-7004
98;46;942;;10;;1;Note:  Crankcases are supplied only as matched pairs Part No. 71-7004
99;47;839;;10;right hand;2;
100;47;839;;10;right hand;2;
101;48;743;;10;;0;Reference only
102;48;743;;10;;0;Reference only
103;49;766;;10;;0;Reference only
104;49;766;;10;;0;Reference only
105;50;369;;10;;2;
106;50;369;;10;;2;
107;51;367;;10;L/S at thrust washer;1;
108;51;367;;10;L/S at thrust washer;1;
109;52;375;;10;layshaft;1;
110;52;375;;10;layshaft;1;
111;53;699;;10;;1;
112;53;699;;10;;1;
113;54;797;;10;cylinder base;2;
114;54;797;;10;cylinder base;2;
115;55;91;;10;rear;1;
116;55;91;;10;rear;1;
117;56;618;;10;;2;
118;56;618;;10;;2;
119;57;85;;10;;1;
120;57;85;;10;;1;
121;58;710;;10;tappet oil feed;2;
122;58;710;;10;tappet oil feed;2;
123;59;809;;10;;1;
124;59;809;;10;;1;
125;60;962;;10;;1;
126;60;962;;10;;1;
127;61;174;;10;Tachometer drive plug (L.H. thread)   ;1;
128;61;174;;10;Tachometer drive plug (L.H. thread)   ;1;
129;62;278;;10;ignition timing hole plug;1;
130;62;278;;10;ignition timing hole plug;1;
131;63;169;;10;Oil pipe;1;
132;63;169;;10;Oil pipe;1;
133;64;171;;10;Cylinder;4;
134;64;171;;10;Cylinder;4;
135;64;880;;10;;4;
136;64;880;;10;;4;
137;65;175;;10;timing hole;1;
138;65;175;;10;timing hole;1;
139;66;172;;10;rear;1;
140;66;172;;10;rear;1;
141;67;106;;10;top rear;1;
142;67;106;;10;top rear;1;
143;68;108;;10;top front;1;
144;68;108;;10;top front;1;
145;69;45;;10;long,crankcase halves;1;
146;69;45;;10;long,crankcase halves;1;
147;70;166;;10;short-crankcase halves;2;
148;70;166;;10;short-crankcase halves;2;
149;71;514;;10;;10;
150;71;514;;10;;10;
151;72;84;;10;;5;
152;72;84;;10;;5;
153;73;811;;10;;1;
154;73;811;;10;;1;
155;74;804;;10;;1;
156;74;804;;10;;1;
157;75;394;;10;;1;
158;75;394;;10;;1;
159;76;373;;10;;1;
160;76;373;;10;;1;
161;77;152;;10;Level;1;
162;77;152;;10;Level;1;
163;78;720;;10;;1;
164;78;720;;10;;1;
165;79;397;;10;;1;
166;79;397;;10;;1;
167;80;781;;10;;1;
168;80;781;;10;;1;
169;81;385;;10;;0;Reference only
170;81;385;;10;;0;Reference only
171;82;393;;10;;2;
172;82;393;;10;;2;
173;83;804;;10;;2;
174;83;804;;10;;2;
175;84;110;;10;rear,crankcase halves;1;
176;84;110;;10;rear,crankcase halves;1;
177;85;161;;10;crankcase halves;1;
178;85;161;;10;crankcase halves;1;
179;86;787;;10;;1;
180;86;787;;10;;1;
181;87;69;;10;exhaust ties;2;
182;87;69;;10;exhaust ties;2;
183;88;847;;10;;1;
184;88;847;;10;;1;
185;89;848;;10;;1;
186;89;848;;10;;1;
187;90;533;;10;;2;
188;90;533;;10;;2;
189;91;855;;10;;1;
190;91;855;;10;;1;
191;92;779;;10;;2;
192;92;779;;10;;2;
193;93;849;;10;primary chain oiler;1;
194;93;849;;10;primary chain oiler;1;
195;94;749;;10;;1;
196;94;749;;10;;1;
197;95;621;;10;;1;
198;95;621;;10;;1;
199;96;99;;10;;1;
200;96;99;;10;;1;
201;97;852;;10;alternator leads external;1;
202;97;852;;10;alternator leads external;1;
203;98;771;;10;outlet stub screw;2;
204;98;771;;10;outlet stub screw;2;
205;99;938;;10;;1;
206;99;938;;10;;1;
207;100;815;;14;;1;
208;100;815;;14;;1;
209;101;1379;;14;Reference only;1;
210;101;1379;;14;Reference only;1;
211;102;808;;14;;1;
212;102;808;;14;;1;
213;103;774;;14;;1;
214;103;774;;14;;1;
215;104;704;;14;;1;
216;104;704;;14;;1;
217;105;519;;14;;2;
218;105;519;;14;;2;
219;106;701;;14;;2;
220;106;701;;14;;2;
221;107;719;;14;;2;
222;107;719;;14;;2;
223;108;934;;14;;1;
224;108;934;;14;;1;
225;109;170;;14;Oil pump;2;
226;109;170;;14;Oil pump;2;
227;110;734;;14;;2;
228;110;734;;14;;2;
229;111;183;;14;;2;
230;111;183;;14;;2;
231;112;896;;14;;1;
232;112;896;;14;;1;
233;113;788;;14;;0;Reference only
234;113;788;;14;;0;Reference only
235;114;799;;14;;0;Reference only
236;114;799;;14;;0;Reference only
237;115;790;;14;;0;Reference only
238;115;790;;14;;0;Reference only
239;116;772;;14;;0;Reference only
240;116;772;;14;;0;Reference only
241;117;801;;14;cap to body;1;
242;117;801;;14;cap to body;1;
243;118;548;;14;release valve to crankcase;1;
244;118;548;;14;release valve to crankcase;1;
245;119;908;;16;;1;TR7RV
246;119;908;;16;;1;TR7RV
247;120;760;;16;;2;TR7RV
248;120;760;;16;;2;TR7RV
249;121;178;;16;;4;TR7RV
250;121;178;;16;;4;TR7RV
251;122;620;;16;Manifold to head;4;TR7RV
252;122;620;;16;Manifold to head;4;TR7RV
253;123;180;;16;;4;TR7RV
254;123;180;;16;;4;TR7RV
255;124;194;;16;carburetor to manifold;2;TR7RV
256;124;194;;16;carburetor to manifold;2;TR7RV
257;125;816;;16;Carb. to manifold;2;TR7RV
258;125;816;;16;Carb. to manifold;2;TR7RV
259;126;817;;16;Carb. to manifold);2;TR7RV
260;126;817;;16;Carb. to manifold);2;TR7RV
261;127;83;;16;Carb. to manifold;2;T140V
262;127;83;;16;Carb. to manifold;2;T140V
263;128;893;;16;left hand;1;T140V
264;128;893;;16;left hand;1;T140V
265;129;891;;16;right hand;0;T140V
266;129;891;;16;right hand;0;T140V
267;130;828;;16;Carburetor to manifold and head);4;T140V
268;130;828;;16;Carburetor to manifold and head);4;T140V
269;131;910;;16;carburetor to manifold and head);2;T140V
270;131;910;;16;carburetor to manifold and head);2;T140V
271;132;816;;16;Carb. to manifold & head;4;T140V
272;132;816;;16;Carb. to manifold & head;4;T140V
273;133;817;;16;Carb. to manifold & head);4;T140V
274;133;817;;16;Carb. to manifold & head);4;T140V
275;134;83;;16;Carberator to manifold and head;4;T140V
276;134;83;;16;Carberator to manifold and head;4;T140V
277;135;886;;16;;2;T140V
278;135;886;;16;;2;T140V
279;136;912;;16;;1;T140V
280;136;912;;16;;1;T140V
281;137;1095;;16;Air control lever;1;T140V
282;137;1095;;16;Air control lever;1;T140V
283;138;102;;16;bracket to manifold;1;T140V
284;138;102;;16;bracket to manifold;1;T140V
285;139;812;;16;;1;
286;139;812;;16;;1;
287;140;813;;16;;1;
288;140;813;;16;;1;
289;141;786;;16;;2;
290;141;786;;16;;2;
291;142;1184;;16;;2;
292;142;1184;;16;;2;
293;143;720;;16;;2;
294;143;720;;16;;2;
295;144;947;;16;;2;
296;144;947;;16;;2;
297;145;806;;16;;2;
298;145;806;;16;;2;
299;146;628;;16;;1;
300;146;628;;16;;1;
301;147;765;;18;;1;
302;147;765;;18;;1;
303;148;936;;18;;1;
304;148;936;;18;;1;
305;149;218;;18;Cylinder base;4;
306;149;218;;18;Cylinder base;4;
307;150;727;;18;;4;
308;150;727;;18;;4;
309;151;163;;18;;4;
310;151;163;;18;;4;
311;152;889;;18;;2;
312;152;889;;18;;2;
313;153;890;;18;;4;
314;153;890;;18;;4;
315;154;857;;18;Cover tubes;2;
316;154;857;;18;Cover tubes;2;
317;155;751;;18;;2;
318;155;751;;18;;2;
319;156;777;;18;bottom (Cover tubes);2;
320;156;777;;18;bottom (Cover tubes);2;
321;157;851;;18;top (Cover tubes);2;
322;157;851;;18;top (Cover tubes);2;
323;158;919;;18;;1;
324;158;919;;18;;1;
325;159;937;;18;;1;
326;159;937;;18;;1;
327;160;882;;18;;2;
328;160;882;;18;;2;
329;161;832;;18;;2;
330;161;832;;18;;2;
331;162;748;;18;;2;
332;162;748;;18;;2;
333;163;723;;18;;2;
334;163;723;;18;;2;
335;164;884;;18;;4;
336;164;884;;18;;4;
337;165;742;;18;;4;
338;165;742;;18;;4;
339;166;780;;18;;4;
340;166;780;;18;;4;
341;167;712;;18;;4;
342;167;712;;18;;4;
343;168;923;;18;;8;
344;168;923;;18;;8;
345;169;234;;18;cylinder head (3/8 in.);4;
346;169;234;;18;cylinder head (3/8 in.);4;
347;170;233;;18;cylinder head (5/16 in.);2;
348;170;233;;18;cylinder head (5/16 in.);2;
349;171;235;;18;;4;
350;171;235;;18;;4;
351;172;236;;18;;2;
352;172;236;;18;;2;
353;173;907;;18;;1;
354;173;907;;18;;1;
355;174;963;;18;;4;
356;174;963;;18;;4;
357;175;54;;18;cylinder head;4;
358;175;54;;18;cylinder head;4;
359;176;90;;18;rocker box;6;
360;176;90;;18;rocker box;6;
361;177;726;;18;;6;
362;177;726;;18;;6;
363;178;64;;18;;6;
364;178;64;;18;;6;
365;179;237;;18;rocker box;4;
366;179;237;;18;rocker box;4;
367;180;177;;18;rocker box;4;
368;180;177;;18;rocker box;4;
369;181;620;;18;;4;
370;181;620;;18;;4;
371;182;230;;18;Torque stay;2;
372;182;230;;18;Torque stay;2;
373;183;274;;18;Torque stay;2;
374;183;274;;18;Torque stay;2;
375;184;515;;18;Torque stay;2;
376;184;515;;18;Torque stay;2;
377;185;85;;18;Torque stay;2;
378;185;85;;18;Torque stay;2;
379;186;871;;18;;2;
380;186;871;;18;;2;
381;187;915;;18;;1;
382;187;915;;18;;1;
383;188;834;;18;;1;
384;188;834;;18;;1;
385;189;916;;18;;2;
386;189;916;;18;;2;
387;190;917;;18;;2;
388;190;917;;18;;2;
389;191;902;;18;;2;
390;191;902;;18;;2;
391;192;557;;18;;2;
392;192;557;;18;;2;
393;193;707;;18;;2;
394;193;707;;18;;2;
395;194;708;;18;;2;
396;194;708;;18;;2;
397;195;837;;18;;4;
398;195;837;;18;;4;
399;196;709;;18;;4;
400;196;709;;18;;4;
401;197;702;;18;;4;
402;197;702;;18;;4;
403;198;714;;18;;4;
404;198;714;;18;;4;
405;199;715;;18;;6;
406;199;715;;18;;6;
407;200;705;;18;;2;
408;200;705;;18;;2;
409;201;101;;18;;8;
410;201;101;;18;;8;
411;202;577;;18;;12;
412;202;577;;18;;12;
413;203;113;;18;;4;
414;203;113;;18;;4;
415;204;862;;18;rocker box to head;4;
416;204;862;;18;rocker box to head;4;
417;205;724;;18;;2;
418;205;724;;18;;2;
419;206;870;;18;;4;TR7
420;206;870;;18;;4;TR7
421;207;765;;22;;1;
422;207;765;;22;;1;
423;208;936;;22;;1;
424;208;936;;22;;1;
425;209;218;;22;Cylinder base;4;
426;209;218;;22;Cylinder base;4;
427;210;727;;22;;4;
428;210;727;;22;;4;
429;211;163;;22;Cylinder base nut (12 point)  ;4;
430;211;163;;22;Cylinder base nut (12 point)  ;4;
431;212;889;;22;;2;
432;212;889;;22;;2;
433;213;890;;22;;4;
434;213;890;;22;;4;
435;214;823;;22;Cover tubes);2;
436;214;823;;22;Cover tubes);2;
437;215;751;;22;;2;
438;215;751;;22;;2;
439;216;777;;22;bottom  (Cover tubes);2;
440;216;777;;22;bottom  (Cover tubes);2;
441;217;851;;22;top (Cover tubes);2;
442;217;851;;22;top (Cover tubes);2;
443;218;919;;22;;1;
444;218;919;;22;;1;
445;219;946;;22;;1;
446;219;946;;22;;1;
447;220;831;;22;;2;
448;220;831;;22;;2;
449;221;883;;22;;2;
450;221;883;;22;;2;
451;222;748;;22;;2;
452;222;748;;22;;2;
453;223;723;;22;;2;
454;223;723;;22;;2;
455;224;884;;22;;4;
456;224;884;;22;;4;
457;225;742;;22;;4;
458;225;742;;22;;4;
459;226;780;;22;;4;
460;226;780;;22;;4;
461;227;712;;22;;4;
462;227;712;;22;;4;
463;228;923;;22;;8;
464;228;923;;22;;8;
465;229;234;;22;;4;
466;229;234;;22;;4;
467;230;233;;22;cylinder head (5/16 in.);2;
468;230;233;;22;cylinder head (5/16 in.);2;
469;231;235;;22;;4;
470;231;235;;22;;4;
471;232;236;;22;;2;
472;232;236;;22;;2;
473;233;907;;22;;1;
474;233;907;;22;;1;
475;234;963;;22;;4;
476;234;963;;22;;4;
477;235;54;;22;cylinder head;4;
478;235;54;;22;cylinder head;4;
479;236;90;;22;rocker box;6;
480;236;90;;22;rocker box;6;
481;237;726;;22;;6;
482;237;726;;22;;6;
483;238;64;;22;;6;
484;238;64;;22;;6;
485;239;237;;22;rocker box;4;
486;239;237;;22;rocker box;4;
487;240;177;;22;rocker box;4;
488;240;177;;22;rocker box;4;
489;241;620;;22;;4;
490;241;620;;22;;4;
491;242;230;;22;Torque stay;2;
492;242;230;;22;Torque stay;2;
493;243;274;;22;Torque stay;2;
494;243;274;;22;Torque stay;2;
495;244;515;;22;Torque stay;2;
496;244;515;;22;Torque stay;2;
497;245;85;;22;Torque stay;2;
498;245;85;;22;Torque stay;2;
499;246;827;;22;;2;
500;246;827;;22;;2;
501;247;833;;22;;1;
502;247;833;;22;;1;
503;248;834;;22;;1;
504;248;834;;22;;1;
505;249;916;;22;;2;
506;249;916;;22;;2;
507;250;917;;22;;2;
508;250;917;;22;;2;
509;251;902;;22;;2;
510;251;902;;22;;2;
511;252;557;;22;;2;
512;252;557;;22;;2;
513;253;707;;22;;2;
514;253;707;;22;;2;
515;254;708;;22;;2;
516;254;708;;22;;2;
517;255;837;;22;;4;
518;255;837;;22;;4;
519;256;709;;22;;4;
520;256;709;;22;;4;
521;257;702;;22;;4;
522;257;702;;22;;4;
523;258;714;;22;;4;
524;258;714;;22;;4;
525;259;715;;22;;6;
526;259;715;;22;;6;
527;260;705;;22;;2;
528;260;705;;22;;2;
529;261;101;;22;;8;
530;261;101;;22;;8;
531;262;577;;22;;12;
532;262;577;;22;;12;
533;263;113;;22;;4;
534;263;113;;22;;4;
535;264;862;;22;rocker box to head;4;
536;264;862;;22;rocker box to head;4;
537;265;724;;22;;2;
538;265;724;;22;;2;
539;266;870;;22;;4;T140V
540;266;870;;22;;4;T140V
541;267;693;;26;;1;Amal.
542;267;693;;26;;1;Amal.
543;268;147;;26;;1;
544;268;147;;26;;1;
545;269;1182;;26;;1;Amal.
546;269;1182;;26;;1;Amal.
547;270;1180;;26;;1;Amal.
548;270;1180;;26;;1;Amal.
549;271;1293;;26;float and mixing chamber tops;4;
550;271;1293;;26;float and mixing chamber tops;4;
551;272;1294;;26;;1;
552;272;1294;;26;;1;
553;273;1315;;26;;1;
554;273;1315;;26;;1;
555;274;1284;;26;;1;
556;274;1284;;26;;1;
557;275;1318;;26;;1;
558;275;1318;;26;;1;
559;276;1295;;26;;1;
560;276;1295;;26;;1;
561;277;1320;;26;;1;
562;277;1320;;26;;1;
563;278;1319;;26;;1;
564;278;1319;;26;;1;
565;279;1290;;26;;1;
566;279;1290;;26;;1;
567;280;1289;;26;;1;
568;280;1289;;26;;1;
569;281;1292;;26;;2;
570;281;1292;;26;;2;
571;282;1317;;26;;1;
572;282;1317;;26;;1;
573;283;1316;;26;;1;
574;283;1316;;26;;1;
575;284;1282;;26;;1;
576;284;1282;;26;;1;
577;285;1286;;26;;1;
578;285;1286;;26;;1;
579;286;1287;;26;;1;
580;286;1287;;26;;1;
581;287;1283;;26;;1;
582;287;1283;;26;;1;
583;288;1288;;26;;1;
584;288;1288;;26;;1;
585;289;1285;;26;;1;
586;289;1285;;26;;1;
587;290;1279;;26;;1;
588;290;1279;;26;;1;
589;291;1291;;26;;1;
590;291;1291;;26;;1;
591;292;1322;;26;;1;
592;292;1322;;26;;1;
593;293;1323;;26;;1;
594;293;1323;;26;;1;
595;294;1324;;26;;1;
596;294;1324;;26;;1;
597;295;1094;;26;;1;
598;295;1094;;26;;1;
599;296;819;;26;;1;
600;296;819;;26;;1;
601;297;693;;28;Not illustrated;1;Amal
602;297;693;;28;Not illustrated;1;Amal
603;298;143;;28;left;1;
604;298;143;;28;left;1;
605;298;145;;28;right;1;
606;298;145;;28;right;1;
607;299;1380;;28;right;1;Amal
608;299;1380;;28;right;1;Amal
609;299;1373;;28;left;1;Amal.
610;299;1373;;28;left;1;Amal.
611;300;1180;;28;Each carburettor;1;Amal.
612;300;1180;;28;Each carburettor;1;Amal.
613;301;1293;;28;float and mixing chamber tops;4;Each carburettor
614;301;1293;;28;float and mixing chamber tops;4;Each carburettor
615;302;1294;;28;;1;Each carburettor
616;302;1294;;28;;1;Each carburettor
617;303;1315;;28;;1;Each carburettor
618;303;1315;;28;;1;Each carburettor
619;304;1284;;28;;1;Each carburettor
620;304;1284;;28;;1;Each carburettor
621;305;1318;;28;;1;Each carburettor
622;305;1318;;28;;1;Each carburettor
623;306;1295;;28;;1;Each carburettor
624;306;1295;;28;;1;Each carburettor
625;307;1320;;28;;1;Each carburettor
626;307;1320;;28;;1;Each carburettor
627;308;1319;;28;;1;Each carburettor
628;308;1319;;28;;1;Each carburettor
629;309;1290;;28;;1;Each carburettor
630;309;1290;;28;;1;Each carburettor
631;310;1289;;28;;1;Each carburettor
632;310;1289;;28;;1;Each carburettor
633;311;1292;;28;;2;Each carburettor
634;311;1292;;28;;2;Each carburettor
635;312;1317;;28;;1;Each carburettor
636;312;1317;;28;;1;Each carburettor
637;313;1316;;28;;1;Each carburettor
638;313;1316;;28;;1;Each carburettor
639;314;1280;;28;;1;Each carburettor
640;314;1280;;28;;1;Each carburettor
641;315;1286;;28;;1;Each carburettor
642;315;1286;;28;;1;Each carburettor
643;316;1287;;28;;1;Each carburettor
644;316;1287;;28;;1;Each carburettor
645;317;1283;;28;;1;Each carburettor
646;317;1283;;28;;1;Each carburettor
647;318;1288;;28;;1;Each carburettor
648;318;1288;;28;;1;Each carburettor
649;319;1285;;28;;1;Each carburettor
650;319;1285;;28;;1;Each carburettor
651;320;1279;;28;;1;Each carburettor
652;320;1279;;28;;1;Each carburettor
653;321;1291;;28;;1;Each carburettor
654;321;1291;;28;;1;Each carburettor
655;322;1322;;28;;1;Each carburettor
656;322;1322;;28;;1;Each carburettor
657;323;1323;;28;;1;Each carburettor
658;323;1323;;28;;1;Each carburettor
659;324;1324;;28;;1;Each carburettor
660;324;1324;;28;;1;Each carburettor
661;325;1048;;28;;1;
662;325;1048;;28;;1;
663;325;1121;;28;;1;1977 T140 4 gallon tanks only
664;325;1121;;28;;1;1977 T140 4 gallon tanks only
665;326;819;;28;;1;Each carburettor
666;326;819;;28;;1;Each carburettor
667;327;507;;30;;1;Not illus.
668;327;507;;30;;1;Not illus.
669;328;807;;30;;1;
670;328;807;;30;;1;
671;329;739;;30;;1;
672;329;739;;30;;1;
673;330;626;;30;;3;
674;330;626;;30;;3;
675;331;746;;30;;2;
676;331;746;;30;;2;
677;331;768;;30;;0;For reground crankshaft
678;331;768;;30;;0;For reground crankshaft
679;332;747;;30;;1;
680;332;747;;30;;1;
681;333;369;;30;;2;
682;333;369;;30;;2;
683;334;116;;30;long;2;
684;334;116;;30;long;2;
685;335;115;;30;short;6;
686;335;115;;30;short;6;
687;336;28;;30;;1;
688;336;28;;30;;1;
689;337;795;;30;;1;
690;337;795;;30;;1;
691;338;750;;30;;1;
692;338;750;;30;;1;
693;339;792;;30;;2;
694;339;792;;30;;2;
695;340;771;;30;;2;
696;340;771;;30;;2;
697;341;796;;30;;1;
698;341;796;;30;;1;
699;342;856;;30;;1;
700;342;856;;30;;1;
701;343;1185;;30;;2;
702;343;1185;;30;;2;
703;344;779;;30;;2;
704;344;779;;30;;2;
705;345;1344;;30;;1;Lucas 54425657
706;345;1344;;30;;1;Lucas 54425657
707;346;1346;;30;;1;Lucas 54412229
708;346;1346;;30;;1;Lucas 54412229
709;347;1348;;30;;1;Lucas 54425160
710;347;1348;;30;;1;Lucas 54425160
711;348;1350;;30;;2;Lucas 60600271
712;348;1350;;30;;2;Lucas 60600271
713;349;1309;;30;adjustment;2;Lucas 54419220
714;349;1309;;30;adjustment;2;Lucas 54419220
715;350;566;;30;;1;
716;350;566;;30;;1;
717;351;830;;30;;1;
718;351;830;;30;;1;
719;352;461;;32;;1;
720;352;461;;32;;1;
721;353;378;;32;;1;
722;353;378;;32;;1;
723;354;464;;32;;1;
724;354;464;;32;;1;
725;355;357;;32;;1;
726;355;357;;32;;1;
727;356;377;;32;;2;
728;356;377;;32;;2;
729;357;369;;32;;4;
730;357;369;;32;;4;
731;358;215;;32;;2;
732;358;215;;32;;2;
733;359;184;;32;;1;
734;359;184;;32;;1;
735;360;727;;32;;1;
736;360;727;;32;;1;
737;361;115;;32;;1;
738;361;115;;32;;1;
739;362;119;;32;;1;
740;362;119;;32;;1;
741;363;457;;32;;1;
742;363;457;;32;;1;
743;364;474;;32;;1;
744;364;474;;32;;1;
745;365;466;;32;;1;
746;365;466;;32;;1;
747;366;1383;;32;;2;
748;366;1383;;32;;2;
749;367;411;;32;;1;
750;367;411;;32;;1;
751;368;475;;32;;1;
752;368;475;;32;;1;
753;369;429;;32;;1;
754;369;429;;32;;1;
755;370;422;;32;;1;
756;370;422;;32;;1;
757;371;409;;32;;1;
758;371;409;;32;;1;
759;372;467;;32;inner cover to crankcase;1;
760;372;467;;32;inner cover to crankcase;1;
761;373;415;;32;;1;
762;373;415;;32;;1;
763;374;416;;32;;1;
764;374;416;;32;;1;
765;375;444;;32;;1;
766;375;444;;32;;1;
767;376;278;;32;;1;
768;376;278;;32;;1;
769;377;470;;32;;1;
770;377;470;;32;;1;
771;378;471;;32;;1;
772;378;471;;32;;1;
773;379;551;;34;cover plate;1;
774;379;551;;34;cover plate;1;
775;380;732;;34;;1;
776;380;732;;34;;1;
777;381;449;;34;;1;
778;381;449;;34;;1;
779;382;552;;34;;2;
780;382;552;;34;;2;
781;383;551;;34;high gear;1;
782;383;551;;34;high gear;1;
783;384;424;;34;;1;
784;384;424;;34;;1;
785;385;410;;34;;1;
786;385;410;;34;;1;
787;386;417;;34;;1;
788;386;417;;34;;1;
789;387;418;;34;;1;
790;387;418;;34;;1;
791;388;419;;34;;0;Reference only
792;388;419;;34;;0;Reference only
793;389;439;;34;;1;
794;389;439;;34;;1;
795;390;458;;34;;1;
796;390;458;;34;;1;
797;391;454;;34;;0;Reference only
798;391;454;;34;;0;Reference only
799;392;452;;34;;0;Reference only
800;392;452;;34;;0;Reference only
801;393;438;;34;;1;
802;393;438;;34;;1;
803;394;442;;34;;1;
804;394;442;;34;;1;
805;395;443;;34;;1;
806;395;443;;34;;1;
807;396;440;;34;;1;
808;396;440;;34;;1;
809;397;441;;34;;1;
810;397;441;;34;;1;
811;398;550;;34;;1;
812;398;550;;34;;1;
813;399;445;;34;;1;
814;399;445;;34;;1;
815;400;450;;34;20T;1;
816;400;450;;34;20T;1;
817;401;421;;34;;1;
818;401;421;;34;;1;
819;402;460;;34;;1;
820;402;460;;34;;1;
821;403;703;;34;;1;
822;403;703;;34;;1;
823;404;558;;34;;1;Hoffman LS8 2 SPOT
824;404;558;;34;;1;Hoffman LS8 2 SPOT
825;405;412;;34;;1;
826;405;412;;34;;1;
827;406;390;;34;;1;
828;406;390;;34;;1;
829;407;391;;34;;1;
830;407;391;;34;;1;
831;408;372;;34;;1;
832;408;372;;34;;1;
833;409;365;;34;;1;
834;409;365;;34;;1;
835;410;366;;34;;1;
836;410;366;;34;;1;
837;411;396;;34;;1;
838;411;396;;34;;1;
839;412;159;;34;;1;
840;412;159;;34;;1;
841;413;384;;34;;1;
842;413;384;;34;;1;
843;414;845;;34;gearbox sprocket;1;
844;414;845;;34;gearbox sprocket;1;
845;415;553;;34;gearbox sprocket;1;
846;415;553;;34;gearbox sprocket;1;
847;416;430;;36;;1;18-24 inclusive
848;416;430;;36;;1;18-24 inclusive
849;417;469;;36;;1;
850;417;469;;36;;1;
851;418;355;;36;;1;
852;418;355;;36;;1;
853;419;463;;36;;1;
854;419;463;;36;;1;
855;420;358;;36;;1;
856;420;358;;36;;1;
857;421;154;;36;Guide plate stud  ;4;
858;421;154;;36;Guide plate stud  ;4;
859;422;389;;36;;1;
860;422;389;;36;;1;
861;423;388;;36;;1;
862;423;388;;36;;1;
863;424;476;;36;;1;
864;424;476;;36;;1;
865;425;362;;36;;2;
866;425;362;;36;;2;
867;426;423;;36;;2;
868;426;423;;36;;2;
869;427;363;;36;;2;
870;427;363;;36;;2;
871;428;364;;36;;1;
872;428;364;;36;;1;
873;429;717;;36;;4;
874;429;717;;36;;4;
875;430;64;;36;;4;
876;430;64;;36;;4;
877;431;413;;36;;1;
878;431;413;;36;;1;
879;432;356;;36;;1;
880;432;356;;36;;1;
881;433;447;;36;;1;
882;433;447;;36;;1;
883;434;432;;36;;1;
884;434;432;;36;;1;
885;435;380;;36;;1;
886;435;380;;36;;1;
887;436;522;;36;3/8 in. diam.;3;
888;436;522;;36;3/8 in. diam.;3;
889;437;433;;36;;1;
890;437;433;;36;;1;
