Id;PageItemID;XCoordinate;YCoordinate
190;795;512.28106689453125;353.150146484375
191;48;225.31109619140625;365.95150756835938
192;541;282.913330078125;365.74880981445313
193;233;141.48603820800781;370.05072021484375
194;817;417.26016235351563;376.650634765625
195;777;140.04066467285156;381.54849243164063
196;866;225.24066162109375;400.04849243164063
197;231;139.81304931640625;404.34942626953125
198;689;513.18829345703125;407.94915771484375
199;665;512.28106689453125;416.85015869140625
200;766;512.58233642578125;426.54959106445313
201;769;195.91482543945313;439.54901123046875
202;841;430.93695068359375;462.44961547851563
203;828;190.81304931640625;465.19943237304688
204;615;182.03697204589844;476.94961547851563
205;695;169.51109313964844;491.1514892578125
206;788;419.10812377929688;491.35089111328125
207;655;150.31022644042969;516.10174560546875
208;661;453.50991821289063;517.052001953125
209;744;242.83827209472656;526.7491455078125
210;790;138.00990295410156;531.552001953125
211;823;393.66021728515625;537.95172119140625
212;632;207.48698425292969;572.74957275390625
213;839;417.72976684570313;593.5009765625
214;170;181.32975769042969;643.05096435546875
215;217;427.40493774414063;657.35198974609375
216;639;426.804931640625;670.75201416015625
217;677;410.52850341796875;700.751220703125
218;126;96.24066162109375;131.74850463867188
219;503;113.54066467285156;137.84848022460938
220;819;123.73602294921875;141.55072021484375
221;821;137.48832702636719;144.55044555664063
222;134;71.886466979980469;156.44985961914063
223;747;284.58831787109375;174.70046997070313
224;635;285.68832397460938;196.30044555664063
225;740;271.98944091796875;218.64933776855469
226;106;414.91482543945313;217.8990478515625
227;440;414.74066162109375;228.79849243164063
228;116;168.96400451660156;239.15003967285156
229;257;415.038330078125;239.50045776367188
230;638;168.90934753417969;247.05078125
231;58;168.11399841308594;254.50001525878906
232;798;524.0556640625;254.94992065429688
233;619;156.48603820800781;259.750732421875
234;601;251.28314208984375;260.60137939453125
235;605;167.28602600097656;264.70074462890625
236;236;352.861083984375;264.80148315429688
237;613;252.18832397460938;271.90048217773438
238;226;414.49066162109375;275.14852905273438
239;611;242.48832702636719;284.95046997070313
240;621;257.71331787109375;292.04879760742188
241;619;270.06100463867188;295.40191650390625
242;230;352.63507080078125;293.75106811523438
243;812;351.48602294921875;308.95074462890625
244;761;522.65863037109375;312.95114135742188
245;609;179.93505859375;316.05105590820313
246;488;100.34066009521484;321.44851684570313
247;807;137.41305541992188;337.99942016601563
248;750;236.83753967285156;338.24978637695313
249;185;288.71401977539063;344.14999389648438
250;238;386.190673828125;352.74850463867188
251;796;520.38232421875;362.94961547851563
252;49;232.76109313964844;371.75149536132813
253;542;290.16305541992188;372.19943237304688
254;234;148.56399536132813;374.5
255;778;146.96109008789063;386.00149536132813
256;745;424.56015014648438;385.400634765625
257;867;232.13832092285156;405.70046997070313
258;232;146.4140625;408.70010375976563
259;690;520.38824462890625;418.04913330078125
260;666;519.18231201171875;426.79959106445313
261;738;519.38153076171875;436.3994140625
262;770;202.11399841308594;444.54998779296875
263;829;196.51170349121094;470.3515625
264;848;436.80923461914063;471.45162963867188
265;616;187.63682556152344;481.89910888671875
266;696;174.71400451660156;495.95001220703125
267;743;424.93743896484375;500.2489013671875
268;656;155.33505249023438;520.75103759765625
269;662;458.960205078125;526.30169677734375
270;789;247.93923950195313;532.64923095703125
271;791;142.80990600585938;536.1519775390625
272;824;398.909912109375;546.552001953125
273;633;211.811279296875;578.49993896484375
274;840;421.80743408203125;602.4990234375
275;171;184.3310546875;648.70013427734375
276;218;430.45562744140625;666.449951171875
277;640;429.53231811523438;679.8995361328125
278;678;412.85546875;709.6484375
279;1133;153.22334289550781;137.65097045898438
280;1198;445.62503051757813;170.54911804199219
281;1110;281.0001220703125;173.89927673339844
282;1106;340.624267578125;173.90000915527344
283;1135;157.973388671875;193.95185852050781
284;1125;446.75018310546875;212.550537109375
285;1108;314.5234375;250.60113525390625
286;1088;448.14999389648438;315.14938354492188
287;1196;157.80070495605469;342.04998779296875
288;733;355.07470703125;349.45098876953125
289;1131;450.25003051757813;370.10025024414063
290;1104;354.90286254882813;402.39895629882813
291;1104;315.7266845703125;419.19976806640625
292;1096;161.52633666992188;432.74911499023438
293;1098;355.72488403320313;437.900146484375
294;1100;357.07485961914063;451.2501220703125
295;1129;356.10287475585938;464.0489501953125
296;1127;311.22781372070313;500.6488037109375
297;1085;311.7493896484375;530.0499267578125
298;1092;313.02780151367188;564.498779296875
299;1090;168.65145874023438;595.94866943359375
300;1094;339.900146484375;594.99993896484375
301;1106;339.72552490234375;620.1993408203125
302;1086;167.65074157714844;631.2496337890625
303;1082;168.50076293945313;670.24871826171875
304;956;343.84930419921875;682.69989013671875
305;1138;192.30145263671875;705.2486572265625
306;1142;319.75015258789063;704.0499267578125
307;1102;191.99884033203125;726.85101318359375
308;1140;320.65127563476563;724.45050048828125
309;1134;170.48834228515625;137.8983154296875
310;1111;297.30770874023438;176.95028686523438
311;1107;357.25933837890625;177.851318359375
312;1199;461.88507080078125;176.65036010742188
313;1136;174.10990905761719;194.35197448730469
314;1126;462.1348876953125;218.80096435546875
315;1109;329.36148071289063;254.048583984375
316;1089;461.53506469726563;321.05032348632813
317;1184;170.88505554199219;342.25030517578125
318;734;368.2501220703125;353.44921875
319;1132;462.66146850585938;376.24859619140625
320;1105;366.91766357421875;406.45004272460938
321;1105;327.39105224609375;422.65017700195313
322;1097;172.80921936035156;433.151611328125
323;1099;367.14639282226563;441.999755859375
324;1101;368.11767578125;455.45004272460938
325;1130;366.84347534179688;468.25094604492188
326;1128;321.02297973632813;503.89862060546875
327;1084;320.96841430664063;533.29925537109375
328;1093;321.57000732421875;567.6500244140625
329;1091;176.66400146484375;596.25
330;1095;348.01715087890625;598.74920654296875
331;1107;347.059326171875;623.80126953125
332;1087;174.788330078125;631.40045166015625
333;1083;174.91110229492188;670.40142822265625
334;930;350.04681396484375;686.2999267578125
335;1139;198.14065551757813;706.0484619140625
336;1143;325.27069091796875;707.19989013671875
337;1103;197.466796875;727.25018310546875
338;1141;325.69451904296875;727.601318359375
339;135;251.935302734375;155.19911193847656
340;659;441.1966552734375;171.9000244140625
341;138;158.96803283691406;209.45094299316406
342;660;491.18328857421875;227.80168151855469
343;659;439.68505859375;243.65036010742188
344;651;285.05841064453125;250.45069885253906
345;135;140.41000366210938;289.84912109375
346;765;111.31555938720703;308.90182495117188
347;709;84.818435668945313;317.04922485351563
348;548;254.28330993652344;325.001708984375
349;1013;66.017349243164063;333.85159301757813
350;309;173.36149597167969;370.6986083984375
351;495;453.67037963867188;379.25003051757813
352;742;496.0203857421875;378.50003051757813
353;693;63.266593933105469;402.05172729492188
354;719;378.955078125;404.80136108398438
355;138;250.85841369628906;419.90072631835938
356;1161;118.34307098388672;497.6492919921875
357;1163;247.47343444824219;533.448974609375
358;664;490.28970336914063;544.6993408203125
359;1162;201.0706787109375;554.5499267578125
360;708;411.99346923828125;563.90093994140625
361;34;457.61148071289063;573.24859619140625
362;1164;355.61843872070313;584.2991943359375
363;682;337.61843872070313;627.84918212890625
364;706;357.37060546875;635.54913330078125
365;1122;296.89031982421875;649.35052490234375
366;1237;367.89178466796875;134.40092468261719
367;1241;249.76643371582031;140.40142822265625
368;1240;452.5673828125;174.69865417480469
369;1240;314.99176025390625;186.60093688964844
370;1238;291.86520385742188;220.89990234375
371;1247;243.6478271484375;249.49855041503906
372;1248;212.14799499511719;285.95004272460938
373;1239;437.61795043945313;304.09942626953125
374;1249;172.12249755859375;322.45074462890625
375;1246;164.0902099609375;348.60116577148438
376;1226;126.48984527587891;372.6986083984375
377;1231;256.046630859375;372.09896850585938
378;1230;430.046630859375;410.74899291992188
379;1250;448.40213012695313;409.89828491210938
380;1251;474.5;413.6500244140625
381;1235;93.46441650390625;426.85086059570313
382;1252;498.59860229492188;425.49993896484375
383;1227;404.42050170898438;432.3477783203125
384;1229;73.271156311035156;442.4498291015625
385;1242;456.42022705078125;509.0499267578125
386;1228;369.8450927734375;552.60113525390625
387;1236;263.08645629882813;570.7001953125
388;1232;87.92034912109375;575.6488037109375
389;1243;457.07196044921875;574.1982421875
390;1245;457.377685546875;616.79925537109375
391;1234;309.14511108398438;633.10113525390625
392;1233;277.52035522460938;662.3988037109375
393;1244;457.06631469726563;663.69915771484375
394;756;608.82305908203125;51.351360321044922
395;328;440.19070434570313;72.348663330078125
396;485;466.75119018554688;70.999290466308594
397;329;407.48599243164063;76.900070190429688
398;314;371.09072875976563;82.898681640625
399;306;337.53073120117188;86.998374938964844
400;307;303.1116943359375;91.950790405273438
401;335;278.26226806640625;95.899497985839844
402;167;256.7860107421875;98.500045776367188
403;383;618.45751953125;169.800537109375
404;352;641.23602294921875;168.85005187988281
405;370;441.4576416015625;173.04997253417969
406;377;595.31170654296875;172.90080261230469
407;346;527.3623046875;178.54949951171875
408;366;360.73245239257813;184.69998168945313
409;371;408.58071899414063;196.45040893554688
410;368;542.857666015625;195.59996032714844
411;378;178.78071594238281;210.70040893554688
412;379;153.62910461425781;217.55111694335938
413;381;250.3594970703125;218.74969482421875
414;345;669.1416015625;248.89884948730469
415;481;571.53564453125;265.69869995117188
416;372;601.7042236328125;267.3515625
417;369;553.30499267578125;268.30020141601563
418;323;280.5360107421875;301.10006713867188
419;354;526.166259765625;330.94998168945313
420;484;425.341552734375;343.10076904296875
421;645;134.8797607421875;346.301025390625
422;482;177.95980834960938;353.65097045898438
423;483;246.54074096679688;359.14987182617188
424;484;273.49160766601563;359.74984741210938
425;602;721.53564453125;397.09866333007813
426;489;690.936279296875;403.7010498046875
427;351;584.42913818359375;413.30105590820313
428;367;640.127685546875;421.29830932617188
429;350;558.416259765625;427.44998168945313
430;349;495.61456298828125;444.10104370117188
431;376;323.96621704101563;467.49996948242188
432;158;96.73602294921875;134.500732421875
433;347;403.45993041992188;138.80198669433594
434;374;232.98690795898438;195.95040893554688
435;389;149.71098327636719;199.75190734863281
436;305;405.30935668945313;227.25079345703125
437;299;324.81100463867188;251.85188293457031
438;54;496.43695068359375;249.44961547851563
439;623;485.78695678710938;256.29959106445313
440;390;35.414619445800781;269.49960327148438
441;337;155.19065856933594;278.49850463867188
442;188;341.46109008789063;315.35150146484375
443;450;393.91482543945313;315.79901123046875
444;319;501.31021118164063;326.35171508789063
445;318;262.46401977539063;329.60000610351563
446;300;308.78152465820313;335.49942016601563
447;342;246.81098937988281;356.951904296875
448;341;336.91482543945313;358.39901733398438
449;360;480.31332397460938;356.34881591796875
450;361;444.60992431640625;364.15200805664063
451;313;122.29066467285156;374.74850463867188
452;449;140.7630615234375;378.19943237304688
453;320;374.0633544921875;385.65054321289063
454;474;359.66305541992188;405.69943237304688
455;303;447.78231811523438;405.79959106445313
456;334;79.761688232421875;414.55154418945313
457;216;144.66110229492188;412.75149536132813
458;297;343.9315185546875;419.34942626953125
459;162;393.35562133789063;426.69992065429688
460;353;506.16461181640625;428.14959716796875
461;304;477.81082153320313;437.34921264648438
462;303;377.78152465820313;449.49942016601563
463;139;267.65936279296875;462.10079956054688
464;348;75.615341186523438;490.14990234375
465;391;485.23233032226563;492.94961547851563
466;137;44.114830017089844;505.7490234375
467;327;172.73231506347656;503.74960327148438
468;326;153.13153076171875;510.54940795898438
469;385;417.00564575195313;528.449951171875
470;538;110.04066467285156;532.1484375
471;717;208.038330078125;551.35052490234375
472;161;61.08697509765625;570.09954833984375
473;92;122.48832702636719;569.25048828125
474;332;151.98753356933594;574.3997802734375
475;388;244.20530700683594;574.548583984375
476;302;134.76429748535156;146.50007629394531
477;373;255.85325622558594;145.60018920898438
478;363;329.02569580078125;145.15159606933594
479;357;384.60317993164063;144.6507568359375
480;380;409.92953491210938;144.89901733398438
481;165;446.53125;145.54690551757813
482;325;658.5533447265625;143.45002746582031
483;365;693.35137939453125;143.45077514648438
484;340;718.20428466796875;143.19822692871094
485;546;109.20392608642578;461.45028686523438
486;343;128.17793273925781;461.4493408203125
487;344;146.40126037597656;460.99969482421875
488;364;183.12794494628906;460.74932861328125
489;215;248.30242919921875;459.99847412109375
490;356;264.6043701171875;459.99884033203125
491;358;297.82568359375;459.30157470703125
492;321;341.05328369140625;459.5501708984375
493;322;373.07583618164063;459.05191040039063
494;215;414.35244750976563;458.7984619140625
495;375;450.82589721679688;458.35089111328125
496;316;476.75433349609375;458.34817504882813
497;362;614.15399169921875;457.59976196289063
498;330;667.07940673828125;456.4007568359375
499;65;688.20556640625;456.64959716796875
500;473;625.8709716796875;65.948295593261719
501;726;357.31820678710938;70.999794006347656
502;763;380.95803833007813;71.249725341796875
503;652;399.51605224609375;73.749725341796875
504;415;419.53106689453125;72.548797607421875
505;32;694.94256591796875;82.550888061523438
506;384;462.09600830078125;94.399635314941406
507;646;479.2344970703125;115.29850006103516
508;732;555.00946044921875;143.94931030273438
509;387;680.794921875;163.89961242675781
510;339;682.393798828125;187.29981994628906
511;140;732.39495849609375;211.54960632324219
512;667;455.65777587890625;240.80189514160156
513;386;426.14492797851563;253.99958801269531
514;654;523.80780029296875;266.60186767578125
515;668;539.7078857421875;267.55120849609375
516;227;421.99319458007813;270.94760131835938
517;298;540.26605224609375;279.69973754882813
518;670;351.53448486328125;321.7984619140625
519;136;572.64495849609375;352.04959106445313
520;748;679.644287109375;351.69802856445313
521;836;699.19598388671875;356.49960327148438
522;697;683.3709716796875;386.14825439453125
523;128;681.24493408203125;398.24960327148438
524;160;722.84429931640625;416.59799194335938
525;862;722.64495849609375;444.44961547851563
526;835;720.2578125;454.0518798828125
527;228;313.98953247070313;507.349365234375
528;1123;372.966064453125;507.54971313476563
529;536;399.84182739257813;509.50119018554688
530;67;429.66433715820313;510.10205078125
531;509;467.64181518554688;511.90121459960938
532;850;501.79074096679688;512.499755859375
533;846;548.76605224609375;512.94970703125
534;988;289.85546875;100.99851226806641
535;803;513.18231201171875;156.54966735839844
536;808;270.05935668945313;176.600830078125
537;494;494.88104248046875;175.05020141601563
538;686;334.91400146484375;187.05006408691406
539;607;331.51022338867188;238.15179443359375
540;163;319.1988525390625;246.5010986328125
541;809;341.5869140625;245.15045166015625
542;686;358.63754272460938;253.29985046386719
543;567;399.41845703125;274.19866943359375
544;831;295.58242797851563;293.49996948242188
545;853;302.30990600585938;310.90206909179688
546;854;368.36019897460938;316.0517578125
547;641;306.55935668945313;338.15081787109375
548;687;363.66168212890625;336.80160522460938
549;916;681.01812744140625;347.9981689453125
550;418;266.0406494140625;353.59854125976563
551;190;306.18826293945313;351.7991943359375
552;888;228.36016845703125;359.15066528320313
553;968;277.13833618164063;371.60049438476563
554;107;192.99066162109375;375.09854125976563
555;891;333.31109619140625;379.05154418945313
556;855;346.440673828125;387.69851684570313
557;873;289.63833618164063;396.95046997070313
558;568;369.49066162109375;400.89852905273438
559;883;253.56304931640625;403.99945068359375
560;946;683.41455078125;405.00106811523438
561;1035;266.5360107421875;420.95074462890625
562;27;118.50141906738281;431.30001831054688
563;794;685.8907470703125;432.099853515625
564;768;348.56109619140625;434.60153198242188
565;916;591.4415283203125;435.00079345703125
566;63;140.40032958984375;439.2506103515625
567;418;283.80093383789063;441.74990844726563
568;1011;342.4014892578125;441.34954833984375
569;429;684.24029541015625;449.49884033203125
570;969;294.114013671875;453.95004272460938
571;902;207.538330078125;459.20050048828125
572;418;310.038330078125;462.45050048828125
573;211;684.9556884765625;467.49993896484375
574;606;597.68682861328125;477.34915161132813
575;87;681.05767822265625;480.80035400390625
576;953;345.73602294921875;491.00076293945313
577;875;596.4874267578125;492.55096435546875
578;205;372.114013671875;504.20004272460938
579;110;400.73831176757813;503.50048828125
580;927;419.03762817382813;502.90054321289063
581;963;479.33831787109375;502.90048217773438
582;338;462.2249755859375;513.1495361328125
583;103;665.98602294921875;87.350051879882813
584;437;677.23602294921875;93.250045776367188
585;1077;707.3623046875;109.19948577880859
586;46;733.2843017578125;122.49980163574219
587;909;475.83627319335938;182.648193359375
588;1076;701.23077392578125;181.19839477539063
589;1211;606.5062255859375;227.50076293945313
590;910;438.90664672851563;254.14889526367188
591;113;492.67669677734375;252.54936218261719
592;905;507.55499267578125;262.80020141601563
593;908;514.8662109375;287.39999389648438
594;501;329.980712890625;315.85037231445313
595;913;440.3662109375;314.74996948242188
596;908;554.7645263671875;314.15109252929688
597;33;363.61016845703125;322.15066528320313
598;912;455.41458129882813;325.30105590820313
599;1137;720.04071044921875;331.54864501953125
600;447;381.31109619140625;336.35153198242188
601;908;590.71783447265625;338.74868774414063
602;1077;658.83306884765625;352.30078125
603;244;421.83148193359375;375.599853515625
604;208;714.61456298828125;385.45108032226563
605;441;441.55499267578125;388.4501953125
606;109;451.43075561523438;395.04833984375
607;104;341.08303833007813;428.30078125
608;438;351.98245239257813;433.79995727539063
609;739;564.86456298828125;434.05105590820313
610;411;574.8907470703125;449.89987182617188
611;908;614.29156494140625;451.1988525390625
612;989;517.51068115234375;456.09979248046875
613;912;635.540283203125;465.34884643554688
614;545;176.68304443359375;473.15078735351563
615;911;654.13104248046875;471.55020141601563
616;919;191.90969848632813;484.19900512695313
617;45;413.44070434570313;486.94866943359375
618;442;208.96923828125;496.09957885742188
619;913;681.37615966796875;497.49969482421875
620;99;376.37692260742188;500.94912719726563
621;986;487.45199584960938;502.64895629882813
622;534;391.92794799804688;506.84796142578125
623;112;383.11019897460938;102.80177307128906
624;52;342.607421875;118.74909210205078
625;111;256.010986328125;125.00196838378906
626;443;245.53602600097656;131.85076904296875
627;920;232.288330078125;135.95050048828125
628;990;410.9554443359375;136.74850463867188
629;863;566.28924560546875;135.34933471679688
630;919;217.760986328125;140.95195007324219
631;98;549.70989990234375;143.00205993652344
632;98;533.636962890625;149.149658203125
633;863;514.3392333984375;158.14935302734375
634;50;170.11482238769531;161.34906005859375
635;925;352.93646240234375;165.54989624023438
636;242;493.50665283203125;165.44888305664063
637;984;664.811279296875;169.39996337890625
638;51;393.68231201171875;173.34965515136719
639;985;654.18231201171875;175.64967346191406
640;445;378.48150634765625;177.44944763183594
641;88;440.887451171875;204.44894409179688
642;892;448.25933837890625;210.350830078125
643;990;262.5552978515625;220.04864501953125
644;931;677.4140625;225.95011901855469
645;924;555.49066162109375;237.79855346679688
646;894;196.03230285644531;271.649658203125
647;421;578.71331787109375;281.24887084960938
648;460;659.53759765625;280.15057373046875
649;922;731.886962890625;279.44964599609375
650;35;469.80563354492188;284.949951171875
651;41;561.49066162109375;283.74856567382813
652;1001;412.28231811523438;290.24966430664063
653;39;529.34063720703125;297.79855346679688
654;31;658.2139892578125;306.70004272460938
655;421;500.71481323242188;313.299072265625
656;91;629.2906494140625;311.94854736328125
657;91;488.48831176757813;318.20050048828125
658;889;326.36099243164063;331.05194091796875
659;90;704.8394775390625;337.54934692382813
660;431;688.288330078125;375.35049438476563
661;30;670.80926513671875;384.55166625976563
662;29;602.06402587890625;416.1500244140625
663;431;594.24066162109375;422.59854125976563
664;90;588.2640380859375;430.9000244140625
665;978;647.71026611328125;433.0517578125
666;545;460.288330078125;461.75048828125
667;62;469.63824462890625;465.09918212890625
668;442;456.14065551757813;471.19854736328125
669;918;439.987548828125;480.4498291015625
670;977;551.71026611328125;485.60174560546875
671;917;421.987548828125;489.09982299804688
672;442;408.43832397460938;495.80050659179688
673;212;374.88601684570313;513.95074462890625
674;772;283.33993530273438;60.90142822265625
675;772;163.94169616699219;120.99974060058594
676;71;187.99240112304688;120.55126953125
677;688;208.76651000976563;120.5494384765625
678;699;267.74334716796875;138.79997253417969
679;36;326.35086059570313;146.00137329101563
680;843;617.6112060546875;167.69931030273438
681;71;85.766517639160156;177.89945983886719
682;688;108.91703033447266;177.65037536621094
683;241;221.36651611328125;179.34944152832031
684;644;322.71066284179688;176.19877624511719
685;456;163.91532897949219;192.80023193359375
686;248;154.14239501953125;197.70127868652344
687;36;173.60086059570313;200.95135498046875
688;644;170.13320922851563;212.69926452636719
689;74;285.03668212890625;224.34996032714844
690;122;301.81893920898438;224.34968566894531
691;699;219.01654052734375;230.45123291015625
692;981;443.66290283203125;230.44927978515625
693;644;219.461181640625;239.34930419921875
694;735;247.16117858886719;241.14932250976563
695;540;452.48760986328125;243.05136108398438
696;16;539.860595703125;258.19851684570313
697;73;527.51531982421875;269.35025024414063
698;122;157.26651000976563;275.7994384765625
699;74;193.83308410644531;274.4012451171875
700;833;328.59335327148438;301.5999755859375
701;75;700.2330322265625;337.85122680664063
702;643;347.68301391601563;345.6494140625
703;38;433.36175537109375;346.84817504882813
